Date,ICICIBANK,RELIANCE,TATAMOTORS,VBL,^NSEI
2023-08-17,943.5274047851562,1264.5330810546875,611.86181640625,356.4823913574219,19365.25
2023-08-18,942.535888671875,1273.9000244140625,613.905517578125,358.7162780761719,19310.150390625
2023-08-21,947.0470581054688,1260.0,618.591064453125,358.7362060546875,19393.599609375
2023-08-22,943.8743896484375,1259.699951171875,618.2919921875,361.40887451171875,19396.44921875
2023-08-23,958.5975952148438,1261.0999755859375,612.0114135742188,353.92938232421875,19444.0
2023-08-24,960.6796875,1239.9000244140625,609.0704345703125,352.95208740234375,19386.69921875
2023-08-25,962.1173706054688,1234.175048828125,603.2384033203125,348.5840759277344,19265.80078125
2023-08-28,962.2660522460938,1221.875,600.5467529296875,348.84332275390625,19306.05078125
2023-08-29,959.4899291992188,1210.175048828125,605.2821655273438,354.6075134277344,19342.650390625
2023-08-30,950.7155151367188,1209.0250244140625,603.6870727539062,359.2348327636719,19347.44921875
2023-08-31,950.5667724609375,1203.5,599.1510620117188,358.8159484863281,19253.80078125
2023-09-01,960.4318237304688,1206.324951171875,609.3197021484375,363.1839904785156,19435.30078125
2023-09-04,959.0933227539062,1205.3499755859375,607.12646484375,368.210205078125,19528.80078125
2023-09-05,960.1343994140625,1211.800048828125,609.2698364257812,373.2962646484375,19574.900390625
2023-09-06,949.3274536132812,1214.3499755859375,608.3726196289062,369.1875305175781,19611.05078125
2023-09-07,957.4078979492188,1216.0,613.00830078125,367.1930236816406,19727.05078125
2023-09-08,962.2660522460938,1224.0999755859375,625.3203125,362.9645690917969,19819.94921875
2023-09-11,969.9003295898438,1237.300048828125,632.8969116210938,366.833984375,19996.349609375
2023-09-12,982.0457763671875,1219.425048828125,618.89013671875,366.9736328125,19993.19921875
2023-09-13,981.3517456054688,1225.5250244140625,623.9744873046875,364.3209228515625,20070.0
2023-09-14,979.2696533203125,1226.6500244140625,622.6784057617188,364.7596740722656,20103.099609375
2023-09-15,983.9791259765625,1228.925048828125,632.2987670898438,365.2583312988281,20192.349609375
2023-09-18,981.7483520507812,1218.2249755859375,638.6790771484375,363.8421936035156,20133.30078125
2023-09-20,978.724365234375,1191.074951171875,636.5357055664062,360.8703308105469,19901.400390625
2023-09-21,951.112060546875,1182.4000244140625,625.1209106445312,364.7995300292969,19742.349609375
2023-09-22,942.1888427734375,1177.4749755859375,618.541259765625,366.29547119140625,19674.25
2023-09-25,948.1871948242188,1170.2249755859375,616.796630859375,369.3869934082031,19674.55078125
2023-09-26,940.6025390625,1171.25,617.8931884765625,385.9615173339844,19664.69921875
2023-09-27,935.05029296875,1184.449951171875,618.2421875,385.7820129394531,19716.44921875
2023-09-28,934.5545654296875,1167.050048828125,612.2107543945312,377.3252258300781,19523.55078125
2023-09-29,943.7752685546875,1172.5,628.26123046875,377.24542236328125,19638.30078125
2023-10-03,932.2742309570312,1159.074951171875,618.541259765625,370.3044738769531,19528.75
2023-10-04,922.1116943359375,1157.074951171875,611.7122802734375,367.1730651855469,19436.099609375
2023-10-05,932.8195190429688,1157.050048828125,617.6937866210938,367.4323425292969,19545.75
2023-10-06,937.1324462890625,1159.0,620.5350952148438,369.80584716796875,19653.5
2023-10-09,930.5887451171875,1149.125,615.4507446289062,370.5637512207031,19512.349609375
2023-10-10,943.0812377929688,1154.199951171875,628.6101684570312,370.16485595703125,19689.849609375
2023-10-11,944.9649658203125,1172.5250244140625,632.049560546875,366.05609130859375,19811.349609375
2023-10-12,946.1051635742188,1174.699951171875,634.990478515625,368.8684387207031,19794.0
2023-10-13,943.1803588867188,1174.6500244140625,665.0476684570312,370.78314208984375,19751.05078125
2023-10-16,943.279541015625,1172.0250244140625,664.1505126953125,368.0506591796875,19731.75
2023-10-17,945.7581787109375,1177.625,653.6828002929688,371.02252197265625,19811.5
2023-10-18,935.6947631835938,1162.0,666.4434204101562,369.1277160644531,19671.099609375
2023-10-19,927.7630615234375,1153.074951171875,666.7424926757812,372.8175964355469,19624.69921875
2023-10-20,924.7886962890625,1149.550048828125,661.1597290039062,369.4667663574219,19542.650390625
2023-10-23,922.0125732421875,1131.5999755859375,645.3584594726562,368.0905456542969,19281.75
2023-10-25,908.28076171875,1128.9749755859375,635.8876953125,352.71270751953125,19122.150390625
2023-10-26,900.8944091796875,1113.25,624.6224365234375,348.02557373046875,18857.25
2023-10-27,904.9594116210938,1132.9000244140625,639.0778198242188,367.57196044921875,19047.25
2023-10-30,917.0056762695312,1156.25,626.5664672851562,365.57745361328125,19140.900390625
2023-10-31,907.5371704101562,1143.949951171875,626.7160034179688,362.52581787109375,19079.599609375
2023-11-01,906.248291015625,1148.699951171875,625.7689208984375,366.29547119140625,18989.150390625
2023-11-02,912.0979614257812,1160.0999755859375,634.4920043945312,369.4468078613281,19133.25
2023-11-03,925.8297119140625,1159.8499755859375,645.5079956054688,379.6986999511719,19230.599609375
2023-11-06,937.3803100585938,1169.5,644.0624389648438,377.22552490234375,19411.75
2023-11-07,940.0076293945312,1161.9000244140625,643.0156860351562,395.39569091796875,19406.69921875
2023-11-08,927.7630615234375,1167.949951171875,640.5732421875,402.4363708496094,19443.5
2023-11-09,929.349365234375,1155.2750244140625,647.352294921875,399.9232177734375,19395.30078125
2023-11-10,930.5887451171875,1157.449951171875,649.0470581054688,402.5161437988281,19425.349609375
2023-11-13,926.4741821289062,1157.300048828125,651.2402954101562,402.3964538574219,19443.55078125
2023-11-15,933.0673828125,1178.2249755859375,669.4840087890625,404.57049560546875,19675.44921875
2023-11-16,928.0109252929688,1180.3499755859375,678.3068237304688,416.6773376464844,19765.19921875
2023-11-17,913.981689453125,1177.7750244140625,679.4532470703125,416.238525390625,19731.80078125
2023-11-20,913.5851440429688,1174.675048828125,672.2255249023438,417.79425048828125,19694.0
2023-11-21,918.1954345703125,1189.449951171875,679.602783203125,413.9847106933594,19783.400390625
2023-11-22,914.8740234375,1194.0999755859375,679.1043701171875,411.4117431640625,19811.849609375
2023-11-23,915.1218872070312,1197.75,677.8582153320312,420.6863098144531,19802.0
2023-11-24,921.46728515625,1196.949951171875,671.62744140625,426.09149169921875,19794.69921875
2023-11-28,917.6005859375,1197.199951171875,695.3541870117188,422.82049560546875,19889.69921875
2023-11-29,931.5802001953125,1200.3499755859375,710.1585083007812,423.1794738769531,20096.599609375
2023-11-30,926.9699096679688,1188.7249755859375,704.226806640625,440.7911682128906,20133.150390625
2023-12-01,938.61962890625,1197.1500244140625,703.2797241210938,434.4286193847656,20267.900390625
2023-12-04,982.7398071289062,1210.0999755859375,703.4292602539062,427.00897216796875,20686.80078125
2023-12-05,1004.7998657226562,1218.875,706.7689819335938,423.578369140625,20855.099609375
2023-12-06,994.6869506835938,1230.550048828125,720.2274169921875,428.2455749511719,20937.69921875
